"State,move",QValue
"('---X--OXO', 5)",0.0
"('---X--X-O', 1)",0.0
"('---X--X-O', 2)",0.0
"('---X--X-O', 4)",0.0
"('---X--X-O', 5)",0.0
"('---X--X-O', 7)",0.0
"('---X--XO-', 1)",0.0
"('---X--XO-', 2)",0.0
"('---X--XO-', 4)",0.0
"('---X--XO-', 5)",0.0
"('---X--XO-', 8)",0.0
"('---X--XOO', 1)",0.0
"('---X--XOO', 2)",0.0
"('---X--XOO', 4)",0.0
"('---X--XOO', 5)",0.0
"('---X-O---', 1)",0.0
"('---X-O---', 2)",0.0
"('---X-O---', 4)",0.0
"('---X-O---', 6)",0.0
"('---X-O---', 7)",0.0
"('---X-O---', 8)",0.0
"('---X-O--X', 1)",0.0
"('---X-O--X', 2)",0.0
"('---X-O--X', 4)",0.0
"('---X-O--X', 6)",0.0
"('---X-O--X', 7)",0.0
"('---X-O-OX', 1)",0.0
"('---X-O-OX', 2)",0.0
"('---X-O-OX', 4)",0.0
"('---X-O-OX', 6)",0.0
"('---X-O-X-', 1)",0.0
"('---X-O-X-', 2)",0.0
"('---X-O-X-', 4)",0.0
"('---X-O-X-', 6)",0.0
"('---X-O-X-', 8)",0.0
"('---X-O-XO', 1)",-0.6628905280944
"('---X-O-XO', 2)",0.0
"('---X-O-XO', 4)",-0.6154583106123155
"('---X-O-XO', 6)",-0.6371924872770001
"('---X-OO-X', 1)",0.0
"('---X-OO-X', 2)",0.0
"('---X-OO-X', 4)",0.0
"('---X-OO-X', 7)",0.0
"('---X-OOX-', 1)",0.0
"('---X-OOX-', 2)",0.0
"('---X-OOX-', 4)",0.0
"('---X-OOX-', 8)",0.0
"('---X-OOXX', 1)",0.0
"('---X-OOXX', 2)",0.0
"('---X-OOXX', 4)",0.0
"('---X-OX--', 1)",0.0
"('---X-OX--', 2)",0.0
"('---X-OX--', 4)",0.0
"('---X-OX--', 7)",0.0
"('---X-OX--', 8)",0.0
"('---X-OX-O', 1)",-0.6578430633000001
"('---X-OX-O', 2)",0.0
"('---X-OX-O', 4)",-0.6972360961314599
"('---X-OX-O', 7)",-0.5527649790000001
"('---X-OXO-', 1)",0.0
"('---X-OXO-', 2)",0.0
"('---X-OXO-', 4)",0.0
"('---X-OXO-', 8)",0.0
"('---X-OXOX', 1)",0.0
"('---X-OXOX', 2)",0.0
"('---X-OXOX', 4)",0.0
"('---X-OXXO', 1)",0.0
"('---X-OXXO', 2)",-0.9802267325699999
"('---X-OXXO', 4)",0.0
"('---X-X--O', 1)",0.8989930828183758
"('---X-X--O', 2)",0.8917913589365514
"('---X-X--O', 4)",0.0
"('---X-X--O', 6)",0.8996921869352822
"('---X-X--O', 7)",0.8474328105704692
"('---X-X-O-', 1)",0.8454593720786913
"('---X-X-O-', 2)",0.8933157152230785
"('---X-X-O-', 4)",0.0
"('---X-X-O-', 6)",0.8956790213790043
"('---X-X-O-', 8)",0.8592675831991532
"('---X-X-OO', 1)",0.0
"('---X-X-OO', 2)",-0.3487941
"('---X-X-OO', 4)",0.9983715864020896
"('---X-X-OO', 6)",0.0
"('---X-XO--', 1)",0.8361669776666274
"('---X-XO--', 2)",0.8953358557342047
"('---X-XO--', 4)",0.0
"('---X-XO--', 7)",0.8678667596985185
"('---X-XO--', 8)",0.8953490830152182
"('---X-XO-O', 1)",-0.3682422000000001
"('---X-XO-O', 2)",0.0
"('---X-XO-O', 4)",0.9999981437884079
"('---X-XO-O', 7)",0.0
"('---X-XOO-', 1)",-0.23409000000000002
"('---X-XOO-', 2)",-0.4985909073
"('---X-XOO-', 4)",0.9996872143161134
"('---X-XOO-', 8)",0.0
"('---X-XOOX', 1)",0.6086977146
"('---X-XOOX', 2)",0.3487941
"('---X-XOOX', 4)",0.19440000000000002
"('---X-XOXO', 1)",0.8049807646920154
"('---X-XOXO', 2)",0.613054089
"('---X-XOXO', 4)",0.0
"('---X-XXOO', 1)",0.19440000000000002
"('---X-XXOO', 2)",0.676263720177
"('---X-XXOO', 4)",0.0
"('---XO----', 1)",0.0
"('---XO----', 2)",0.0
"('---XO----', 5)",0.0
"('---XO----', 6)",0.0
"('---XO----', 7)",0.0
"('---XO----', 8)",0.0
"('---XO---X', 1)",0.0
"('---XO---X', 2)",0.0
"('---XO---X', 5)",0.0
"('---XO---X', 6)",0.0
"('---XO---X', 7)",0.0
"('---XO--OX', 1)",0.0
"('---XO--OX', 2)",-0.614415456
"('---XO--OX', 5)",-0.7935058402828866
"('---XO--OX', 6)",-0.6156406863
"('---XO--X-', 1)",0.0
"('---XO--X-', 2)",0.0
"('---XO--X-', 5)",0.0
"('---XO--X-', 6)",0.0
"('---XO--X-', 8)",0.0
"('---XO--XO', 1)",0.0
"('---XO--XO', 2)",0.0
"('---XO--XO', 5)",0.0
"('---XO--XO', 6)",0.0
"('---XO-O-X', 1)",-0.7546781913238376
"('---XO-O-X', 2)",0.0
"('---XO-O-X', 5)",-0.8168109612870385
"('---XO-O-X', 7)",-0.8030772676574208
"('---XO-OX-', 1)",-0.5495171463
"('---XO-OX-', 2)",0.0
"('---XO-OX-', 5)",-0.8124648155116082
"('---XO-OX-', 8)",-0.7689352461860673
"('---XO-OXX', 1)",0.0
"('---XO-OXX', 2)",-0.9981389558881023
"('---XO-OXX', 5)",0.0
"('---XO-X--', 1)",0.0
"('---XO-X--', 2)",0.0
"('---XO-X--', 5)",0.0
"('---XO-X--', 7)",0.0
"('---XO-X--', 8)",0.0
"('---XO-X-O', 1)",0.0
"('---XO-X-O', 2)",0.0
"('---XO-X-O', 5)",0.0
"('---XO-X-O', 7)",0.0
"('---XO-XO-', 1)",0.0
"('---XO-XO-', 2)",-0.585437787
"('---XO-XO-', 5)",-0.5414478517800001
"('---XO-XO-', 8)",-0.6769079522846209
"('---XO-XOX', 1)",-0.9976736948601279
"('---XO-XOX', 2)",0.0
"('---XO-XOX', 5)",0.0
"('---XO-XXO', 1)",0.0
"('---XO-XXO', 2)",0.0
"('---XO-XXO', 5)",0.0
"('---XOO--X', 1)",0.0
"('---XOO--X', 2)",0.0
"('---XOO--X', 6)",0.0
"('---XOO--X', 7)",0.0
"('---XOO-X-', 1)",0.0
"('---XOO-X-', 2)",0.0
"('---XOO-X-', 6)",0.0
"('---XOO-X-', 8)",0.0
"('---XOO-XX', 1)",0.6562661919039
"('---XOO-XX', 2)",0.71006510142
"('---XOO-XX', 6)",0.0
"('---XOOOXX', 1)",-0.8070666446471092
"('---XOOOXX', 2)",0.0
"('---XOOX--', 1)",0.0
"('---XOOX--', 2)",0.0
"('---XOOX--', 7)",0.0
"('---XOOX--', 8)",0.0
"('---XOOX-X', 1)",0.46877697
"('---XOOX-X', 2)",0.3884841
"('---XOOX-X', 7)",0.0
"('---XOOXOX', 1)",0.0
"('---XOOXOX', 2)",-0.7416709967086677
"('---XOOXX-', 1)",0.23409000000000002
"('---XOOXX-', 2)",0.458858439
"('---XOOXX-', 8)",0.0
"('---XOOXXO', 1)",-0.641573981231922
"('---XOOXXO', 2)",0.0
"('---XOX---', 1)",0.0
"('---XOX---', 2)",0.0
"('---XOX---', 6)",0.0
"('---XOX---', 7)",0.0
"('---XOX---', 8)",0.0
"('---XOX--O', 1)",0.0
"('---XOX--O', 2)",0.0
"('---XOX--O', 6)",0.0
"('---XOX--O', 7)",0.0
"('---XOX-O-', 1)",0.0
"('---XOX-O-', 2)",-0.8589536628054345
"('---XOX-O-', 6)",-0.69672370482
"('---XOX-O-', 8)",-0.8607801189247457
"('---XOX-OX', 1)",-0.9983715864020896
"('---XOX-OX', 2)",0.0
"('---XOX-XO', 1)",0.0
"('---XOX-XO', 2)",0.0
"('---XOX-XO', 6)",0.0
"('---XOXO--', 1)",-0.7657636339953297
"('---XOXO--', 2)",0.0
"('---XOXO--', 7)",-0.8625653617809385
"('---XOXO--', 8)",-0.8453565599464791
"('---XOXO-X', 1)",0.17739000000000002
"('---XOXO-X', 2)",-0.9988601104814627
"('---XOXOOX', 1)",-0.247764339
"('---XOXOOX', 2)",0.51
"('---XOXOX-', 1)",0.0
"('---XOXOX-', 2)",-0.9992020773370239
"('---XOXOX-', 8)",0.0
"('---XOXOXO', 1)",-0.475498205577
"('---XOXOXO', 2)",0.0
"('---XOXX-O', 1)",0.0
"('---XOXX-O', 2)",0.0
"('---XOXX-O', 7)",0.0
"('---XOXXO-', 1)",-0.959646393
"('---XOXXO-', 2)",0.0
"('---XOXXO-', 8)",0.0
"('---XOXXOO', 1)",0.0
"('---XOXXOO', 2)",-0.47247210900000003
"('---XX---O', 1)",0.8818446611543901
"('---XX---O', 2)",0.8951315846022689
"('---XX---O', 5)",0.0
"('---XX---O', 6)",0.8892519702590891
"('---XX---O', 7)",0.8900496597195569
"('---XX--O-', 1)",0.8241936145446896
"('---XX--O-', 2)",0.8927912505836682
"('---XX--O-', 5)",0.0
"('---XX--O-', 6)",0.8967025721415024
"('---XX--O-', 8)",0.8970579016111554
"('---XX--OO', 1)",-0.23823476999999998
"('---XX--OO', 2)",-0.26898318
"('---XX--OO', 5)",0.9999061251966236
"('---XX--OO', 6)",0.0
"('---XX-O--', 1)",0.8721398889435876
"('---XX-O--', 2)",0.890376212223694
"('---XX-O--', 5)",0.0
"('---XX-O--', 7)",0.8935692099730812
"('---XX-O--', 8)",0.8860885107836338
"('---XX-O-O', 1)",-0.4162671
"('---XX-O-O', 2)",-0.34125300000000003
"('---XX-O-O', 5)",0.9998927145104269
"('---XX-O-O', 7)",0.0
"('---XX-OO-', 1)",-0.386546168277
"('---XX-OO-', 2)",-0.44932887
"('---XX-OO-', 5)",0.9999873779694373
"('---XX-OO-', 8)",0.0
"('---XX-OOX', 1)",0.534312038277
"('---XX-OOX', 2)",0.27378
"('---XX-OOX', 5)",0.0
"('---XX-OXO', 1)",0.3884841
"('---XX-OXO', 2)",0.45516330000000005
"('---XX-OXO', 5)",0.19440000000000002
"('---XX-XOO', 1)",0.5561878446
"('---XX-XOO', 2)",0.329346
"('---XX-XOO', 5)",0.38185587
"('---XXO---', 1)",0.0
"('---XXO---', 2)",0.0
"('---XXO---', 6)",0.0
"('---XXO---', 7)",0.0
"('---XXO---', 8)",0.0
"('---XXO--O', 1)",-0.7548826644269999
"('---XXO--O', 2)",0.0
"('---XXO--O', 6)",-0.824827404260871
"('---XXO--O', 7)",-0.8650338491707907
"('---XXO-O-', 1)",0.0
"('---XXO-O-', 2)",0.0
"('---XXO-O-', 6)",0.0
"('---XXO-O-', 8)",0.0
"('---XXO-OX', 1)",0.0
"('---XXO-OX', 2)",0.0
"('---XXO-OX', 6)",0.0
"('---XXO-XO', 1)",0.0
"('---XXO-XO', 2)",-0.9988601104814627
"('---XXO-XO', 6)",0.0
"('---XXOO--', 1)",0.0
"('---XXOO--', 2)",0.0
"('---XXOO--', 7)",0.0
"('---XXOO--', 8)",0.0
"('---XXOO-X', 1)",0.0
"('---XXOO-X', 2)",0.0
"('---XXOO-X', 7)",0.0
"('---XXOOOX', 1)",0.0
"('---XXOOOX', 2)",0.0
"('---XXOOX-', 1)",0.0
"('---XXOOX-', 2)",0.36903600000000003
"('---XXOOX-', 8)",0.19440000000000002
"('---XXOOXO', 1)",0.657
"('---XXOOXO', 2)",0.0
"('---XXOX-O', 1)",0.205173
"('---XXOX-O', 2)",-0.99321776927151
"('---XXOX-O', 7)",0.4634982
"('---XXOXO-', 1)",0.42154587
"('---XXOXO-', 2)",0.0
"('---XXOXO-', 8)",0.49534307460000004
"('---XXOXOO', 2)",0.959646393
"('--O-----X', 1)",0.0
"('--O-----X', 3)",0.0
"('--O-----X', 4)",0.0
"('--O-----X', 5)",0.0
"('--O-----X', 6)",0.0
"('--O-----X', 7)",0.0
"('--O----X-', 1)",0.0
"('--O----X-', 3)",0.0
"('--O----X-', 4)",0.0
"('--O----X-', 5)",0.0
"('--O----X-', 6)",0.0
"('--O----X-', 8)",0.0
"('--O----XX', 1)",0.8875993197821679
"('--O----XX', 3)",0.8822821328193867
"('--O----XX', 4)",0.8831138732214348
"('--O----XX', 5)",0.8932604754906436
"('--O----XX', 6)",0.0
"('--O---OXX', 1)",-0.709521915987
"('--O---OXX', 3)",-0.8956347149905105
"('--O---OXX', 4)",0.0
"('--O---OXX', 5)",-0.8834984185126088
"('--O---X--', 1)",0.0
"('--O---X--', 3)",0.0
"('--O---X--', 4)",0.0
"('--O---X--', 5)",0.0
"('--O---X--', 7)",0.0
"('--O---X--', 8)",0.0
"('--O---X-X', 1)",0.894015050816523
"('--O---X-X', 3)",0.8859956094181058
"('--O---X-X', 4)",0.8846625232011902
"('--O---X-X', 5)",0.8875478671715861
"('--O---X-X', 7)",0.0
"('--O---XOX', 1)",0.0
"('--O---XOX', 3)",0.0
"('--O---XOX', 4)",0.0
"('--O---XOX', 5)",0.0
"('--O---XX-', 1)",0.8243715095807368
"('--O---XX-', 3)",0.8922876300806245
"('--O---XX-', 4)",0.8244945584290054
"('--O---XX-', 5)",0.8862856364586574
"('--O---XX-', 8)",0.0
"('--O---XXO', 1)",-0.805692617365626
"('--O---XXO', 3)",-0.8860780839617052
"('--O---XXO', 4)",-0.859859779796337
"('--O---XXO', 5)",0.0
"('--O--O-XX', 1)",0.0
"('--O--O-XX', 3)",0.0
"('--O--O-XX', 4)",0.0
"('--O--O-XX', 6)",0.9998467350148956
"('--O--OX-X', 1)",0.0
"('--O--OX-X', 3)",0.0
"('--O--OX-X', 4)",0.0
"('--O--OX-X', 7)",0.9996872143161134
"('--O--OXX-', 1)",0.0
"('--O--OXX-', 3)",-0.42296752611
"('--O--OXX-', 4)",-0.205173
"('--O--OXX-', 8)",0.9993616618696192
"('--O--X---', 1)",0.0
"('--O--X---', 3)",0.0
"('--O--X---', 4)",0.0
"('--O--X---', 6)",0.0
"('--O--X---', 7)",0.0
"('--O--X---', 8)",0.0
"('--O--X--X', 1)",0.0
"('--O--X--X', 3)",0.0
"('--O--X--X', 4)",0.0
"('--O--X--X', 6)",0.0
"('--O--X--X', 7)",0.0
"('--O--X-OX', 1)",0.0
"('--O--X-OX', 3)",0.0
"('--O--X-OX', 4)",0.0
"('--O--X-OX', 6)",0.0
"('--O--X-X-', 1)",0.0
"('--O--X-X-', 3)",0.0
"('--O--X-X-', 4)",0.0
"('--O--X-X-', 6)",0.0
"('--O--X-X-', 8)",0.0
"('--O--X-XO', 1)",0.0
"('--O--X-XO', 3)",0.0
"('--O--X-XO', 4)",0.0
"('--O--X-XO', 6)",0.0
"('--O--XO-X', 1)",-0.769232470489011
"('--O--XO-X', 3)",-0.70158378501
"('--O--XO-X', 4)",0.0
"('--O--XO-X', 7)",-0.7703810194284499
"('--O--XOX-', 1)",-0.48685444200000005
"('--O--XOX-', 3)",-0.66872038563
"('--O--XOX-', 4)",0.0
"('--O--XOX-', 8)",-0.8617966472178197
"('--O--XOXX', 1)",0.0
"('--O--XOXX', 3)",0.0
"('--O--XOXX', 4)",-0.9998084187686195
"('--O--XX--', 1)",0.0
"('--O--XX--', 3)",0.0
"('--O--XX--', 4)",0.0
"('--O--XX--', 7)",0.0
"('--O--XX--', 8)",0.0
"('--O--XX-O', 1)",0.0
"('--O--XX-O', 3)",0.0
"('--O--XX-O', 4)",0.0
"('--O--XX-O', 7)",0.0
"('--O--XXO-', 1)",0.0
"('--O--XXO-', 3)",0.0
"('--O--XXO-', 4)",0.0
"('--O--XXO-', 8)",0.0
"('--O--XXOX', 1)",0.0
"('--O--XXOX', 3)",0.0
"('--O--XXOX', 4)",0.0
"('--O--XXXO', 1)",0.0
"('--O--XXXO', 3)",0.0
"('--O--XXXO', 4)",0.0
"('--O-O--XX', 1)",-0.35876316827699994
"('--O-O--XX', 3)",-0.5255376390000001
"('--O-O--XX', 5)",-0.261873
"('--O-O--XX', 6)",0.9986972691216717
"('--O-O-X-X', 1)",0.0
"('--O-O-X-X', 3)",0.0
"('--O-O-X-X', 5)",0.0
"('--O-O-X-X', 7)",0.9993616618696192
"('--O-O-XX-', 1)",0.0
"('--O-O-XX-', 3)",0.0
"('--O-O-XX-', 5)",0.0
"('--O-O-XX-', 8)",0.9988601104814627
"('--O-OX--X', 1)",-0.74694453345
"('--O-OX--X', 3)",-0.8338993352633686
"('--O-OX--X', 6)",0.0
"('--O-OX--X', 7)",-0.5814703746000001
"('--O-OX-X-', 1)",-0.780266939495922
"('--O-OX-X-', 3)",-0.32296285245573
"('--O-OX-X-', 6)",0.0
"('--O-OX-X-', 8)",-0.7407436429017
"('--O-OX-XX', 3)",0.0
"('--O-OX-XX', 6)",-0.9861587127989999
"('--O-OXX--', 1)",0.0
"('--O-OXX--', 3)",0.0
"('--O-OXX--', 7)",0.0
"('--O-OXX--', 8)",0.0
"('--O-OXX-X', 1)",0.45516330000000005
"('--O-OXX-X', 3)",0.49655997
"('--O-OXX-X', 7)",0.0
"('--O-OXXOX', 1)",0.0
"('--O-OXXOX', 3)",-0.47938788975573
"('--O-OXXX-', 1)",0.49441456673999995
"('--O-OXXX-', 3)",0.6277568526
"('--O-OXXX-', 8)",0.0
"('--O-OXXXO', 1)",0.0
"('--O-OXXXO', 3)",0.0
"('--O-X----', 1)",0.0
"('--O-X----', 3)",0.0
"('--O-X----', 5)",0.0
"('--O-X----', 6)",0.0
"('--O-X----', 7)",0.0
"('--O-X----', 8)",0.0
"('--O-X---X', 1)",0.0
"('--O-X---X', 3)",0.0
"('--O-X---X', 5)",0.0
"('--O-X---X', 6)",0.0
"('--O-X---X', 7)",0.0
"('--O-X--OX', 1)",0.0
"('--O-X--OX', 3)",0.0
"('--O-X--OX', 5)",0.0
"('--O-X--OX', 6)",0.0
"('--O-X--X-', 1)",0.0
"('--O-X--X-', 3)",0.8530854335679556
"('--O-X--X-', 5)",0.8693453023300483
"('--O-X--X-', 6)",0.885102159316171
"('--O-X--X-', 8)",0.8845455621130577
"('--O-X--XO', 1)",0.9992020773370239
"('--O-X--XO', 3)",-0.205173
"('--O-X--XO', 5)",0.0
"('--O-X--XO', 6)",-0.41452867800000004
"('--O-X-O-X', 1)",0.0
"('--O-X-O-X', 3)",0.0
"('--O-X-O-X', 5)",0.0
"('--O-X-O-X', 7)",0.0
"('--O-X-OX-', 1)",0.9998084187686195
"('--O-X-OX-', 3)",0.0
"('--O-X-OX-', 5)",0.0
"('--O-X-OX-', 8)",0.0
"('--O-X-OXX', 1)",0.0
"('--O-X-OXX', 3)",0.68959014174
"('--O-X-OXX', 5)",0.7726267219049999
"('--O-X-X--', 1)",0.0
"('--O-X-X--', 3)",0.0
"('--O-X-X--', 5)",0.0
"('--O-X-X--', 7)",0.0
"('--O-X-X--', 8)",0.0
"('--O-X-X-O', 1)",-0.7602125523687
"('--O-X-X-O', 3)",-0.8318288357825849
"('--O-X-X-O', 5)",0.0
"('--O-X-X-O', 7)",-0.8431784079647303
"('--O-X-XO-', 1)",0.0
"('--O-X-XO-', 3)",0.0
"('--O-X-XO-', 5)",0.0
"('--O-X-XO-', 8)",0.0
"('--O-X-XOX', 1)",0.0
"('--O-X-XOX', 3)",0.0
"('--O-X-XOX', 5)",0.0
"('--O-X-XXO', 1)",0.0
"('--O-X-XXO', 5)",-0.9990880883851702
"('--O-XO--X', 1)",0.0
"('--O-XO--X', 3)",0.0
"('--O-XO--X', 6)",0.0
"('--O-XO--X', 7)",0.0
"('--O-XO-X-', 1)",0.9986972691216717
"('--O-XO-X-', 3)",0.0
"('--O-XO-X-', 6)",-0.1377
"('--O-XO-X-', 8)",0.0
"('--O-XO-XX', 1)",0.22462110000000002
"('--O-XO-XX', 3)",0.5296217400000001
"('--O-XO-XX', 6)",0.6086977146
"('--O-XOOXX', 1)",0.9861587127989999
"('--O-XOOXX', 3)",0.0
"('--O-XOX--', 1)",-0.8800336078381686
"('--O-XOX--', 3)",-0.8738932072168837
"('--O-XOX--', 7)",-0.82759594417632
"('--O-XOX--', 8)",0.0
"('--O-XOX-X', 1)",0.6248979819
"('--O-XOX-X', 3)",0.49655997
"('--O-XOX-X', 7)",0.0
"('--O-XOXOX', 1)",0.0
"('--O-XOXOX', 3)",0.0
"('--O-XOXX-', 1)",0.301563
"('--O-XOXX-', 3)",0.49655997
"('--O-XOXX-', 8)",-0.9802267325699999
"('--O-XX---', 1)",0.8920002565258773
"('--O-XX---', 3)",0.0
"('--O-XX---', 6)",0.887446702950066
"('--O-XX---', 7)",0.8924795966288449
"('--O-XX---', 8)",0.8611735284467309
"('--O-XX--O', 1)",0.0
"('--O-XX--O', 3)",0.9966767069430399
"('--O-XX--O', 6)",0.0
"('--O-XX--O', 7)",0.0
"('--O-XX-O-', 1)",0.0
"('--O-XX-O-', 3)",0.9998084187686195
"('--O-XX-O-', 6)",0.0
"('--O-XX-O-', 8)",0.0
"('--O-XX-OX', 1)",0.5921084853
"('--O-XX-OX', 3)",0.0
"('--O-XX-OX', 6)",0.601857234387
"('--O-XX-XO', 1)",0.515063448
"('--O-XX-XO', 3)",0.1377
"('--O-XX-XO', 6)",0.72159587991
"('--O-XXO--', 1)",0.0
"('--O-XXO--', 3)",0.9998084187686195
"('--O-XXO--', 7)",0.0
"('--O-XXO--', 8)",0.0
"('--O-XXO-X', 1)",0.6987249143100001
"('--O-XXO-X', 3)",0.0
"('--O-XXO-X', 7)",0.65292606435573
"('--O-XXOOX', 1)",0.0
"('--O-XXOOX', 3)",0.9903110989592999
"('--O-XXOX-', 1)",0.6562501905323187
"('--O-XXOX-', 3)",0.49534307460000004
"('--O-XXOX-', 8)",0.618499557
"('--O-XXOXO', 1)",0.8319300000000001
"('--O-XXOXO', 3)",0.959646393
"('--O-XXX-O', 1)",0.6375586950000001
"('--O-XXX-O', 3)",0.0
"('--O-XXX-O', 7)",0.76252861881846
"('--O-XXXO-', 1)",0.7184806638039001
"('--O-XXXO-', 3)",0.0
"('--O-XXXO-', 8)",0.7555430635587
"('--O-XXXOO', 1)",0.0
"('--O-XXXOO', 3)",0.9903110989592999
"('--OO---XX', 1)",0.0
"('--OO---XX', 4)",0.0
"('--OO---XX', 5)",0.0
"('--OO---XX', 6)",0.9996425306469867
"('--OO--X-X', 1)",0.0
"('--OO--X-X', 4)",0.0
"('--OO--X-X', 5)",0.0
"('--OO--X-X', 7)",0.9990880883851702
"('--OO--XX-', 1)",0.0
"('--OO--XX-', 4)",0.0
"('--OO--XX-', 5)",0.0
"('--OO--XX-', 8)",0.9993616618696192
"('--OO-X--X', 1)",0.0
"('--OO-X--X', 4)",0.0
"('--OO-X--X', 6)",0.0
"('--OO-X--X', 7)",0.0
"('--OO-X-X-', 1)",0.0
"('--OO-X-X-', 4)",0.0
"('--OO-X-X-', 6)",0.0
"('--OO-X-X-', 8)",0.0
"('--OO-X-XX', 1)",0.3884841
"('--OO-X-XX', 4)",0.44932887
"('--OO-X-XX', 6)",0.0
"('--OO-XOXX', 1)",-0.42586886511
"('--OO-XOXX', 4)",0.0
"('--OO-XX--', 1)",0.0
"('--OO-XX--', 4)",0.0
"('--OO-XX--', 7)",0.0
"('--OO-XX--', 8)",0.0
"('--OO-XX-X', 1)",0.301563
"('--OO-XX-X', 4)",0.6517046594970001
"('--OO-XX-X', 7)",0.0
"('--OO-XXOX', 1)",0.0
"('--OO-XXOX', 4)",0.0
"('--OO-XXX-', 1)",0.19440000000000002
"('--OO-XXX-', 4)",0.48239064
"('--OO-XXX-', 8)",0.0
"('--OO-XXXO', 1)",0.0
"('--OO-XXXO', 4)",0.0
"('--OOOX-XX', 1)",-0.4985909073
"('--OOOX-XX', 6)",0.8319300000000001
"('--OOOXX-X', 1)",0.0
"('--OOOXX-X', 7)",0.9802267325699999
"('--OOOXXX-', 1)",0.0
"('--OOOXXX-', 8)",0.959646393
"('--OOX---X', 1)",0.0
"('--OOX---X', 5)",0.0
"('--OOX---X', 6)",0.0
"('--OOX---X', 7)",0.0
"('--OOX--X-', 1)",0.9976736948601279
"('--OOX--X-', 5)",0.0
"('--OOX--X-', 6)",0.0
"('--OOX--X-', 8)",0.0
"('--OOX--XX', 1)",0.369036
"('--OOX--XX', 5)",0.261873
"('--OOX--XX', 6)",0.3607011
"('--OOX-OXX', 1)",0.9717524751
"('--OOX-OXX', 5)",0.0
"('--OOX-X--', 1)",0.0
"('--OOX-X--', 5)",0.0
"('--OOX-X--', 7)",0.0
"('--OOX-X--', 8)",0.0
"('--OOX-X-X', 1)",0.628029126
"('--OOX-X-X', 5)",0.3884841
"('--OOX-X-X', 7)",0.0
"('--OOX-XOX', 1)",0.0
"('--OOX-XOX', 5)",0.0
"('--OOX-XX-', 1)",0.5851655136
"('--OOX-XX-', 5)",0.48294630000000005
"('--OOX-XX-', 8)",0.56268351
"('--OOX-XXO', 1)",0.9176457
"('--OOX-XXO', 5)",0.0
"('--OOXO-XX', 1)",0.657
"('--OOXO-XX', 6)",0.94235199
"('--OOXOX-X', 1)",0.0
"('--OOXOX-X', 7)",0.8319300000000001
"('--OOXOXX-', 1)",0.882351
"('--OOXOXX-', 8)",0.657
"('--OOXX---', 1)",0.0
"('--OOXX---', 6)",0.0
"('--OOXX---', 7)",0.0
"('--OOXX---', 8)",0.0
"('--OOXX--X', 1)",0.0
"('--OOXX--X', 6)",0.0
"('--OOXX--X', 7)",0.0
"('--OOXX-OX', 1)",0.0
"('--OOXX-OX', 6)",0.0
"('--OOXX-X-', 1)",0.0
"('--OOXX-X-', 6)",0.52378731
"('--OOXX-X-', 8)",0.6387839253
"('--OOXX-XO', 1)",0.9802267325699999
"('--OOXX-XO', 6)",0.0
"('--OOXXO-X', 1)",0.0
"('--OOXXO-X', 7)",0.0
"('--OOXXOX-', 1)",0.97740198008
"('--OOXXOX-', 8)",0.0
"('--OOXXOXX', 1)",0.0
"('--OOXXX--', 1)",0.0
"('--OOXXX--', 7)",0.0
"('--OOXXX--', 8)",0.0
"('--OOXXX-O', 1)",0.0
"('--OOXXX-O', 7)",0.0
"('--OOXXXO-', 1)",0.0
"('--OOXXXO-', 8)",0.0
"('--OOXXXOX', 1)",0.0
"('--OOXXXXO', 1)",0.0
"('--OX-----', 1)",0.0
"('--OX-----', 4)",0.0
"('--OX-----', 5)",0.0
"('--OX-----', 6)",0.0
"('--OX-----', 7)",0.0
"('--OX-----', 8)",0.0
"('--OX----X', 1)",0.0
"('--OX----X', 4)",0.0
"('--OX----X', 5)",0.0
"('--OX----X', 6)",0.0
"('--OX----X', 7)",0.0
"('--OX---OX', 1)",0.0
"('--OX---OX', 4)",0.0
"('--OX---OX', 5)",0.0
"('--OX---OX', 6)",0.0
"('--OX---X-', 1)",0.0
"('--OX---X-', 4)",0.0
"('--OX---X-', 5)",0.0
"('--OX---X-', 6)",0.0
"('--OX---X-', 8)",0.0
"('--OX---XO', 1)",-0.67265473626
"('--OX---XO', 4)",-0.233712
"('--OX---XO', 5)",0.0
"('--OX---XO', 6)",-0.842749268071581
"('--OX--O-X', 1)",-0.4007412177939
"('--OX--O-X', 4)",0.0
"('--OX--O-X', 5)",-0.6251702553
"('--OX--O-X', 7)",-0.7432776219727248
"('--OX--OX-', 1)",-0.5101736400000001
"('--OX--OX-', 4)",0.0
"('--OX--OX-', 5)",-0.576903377277
"('--OX--OX-', 8)",-0.6999586041328321
"('--OX--OXX', 1)",0.0
"('--OX--OXX', 4)",-0.9999061251966236
"('--OX--OXX', 5)",0.0
"('--OX--X--', 1)",0.0
"('--OX--X--', 4)",0.0
"('--OX--X--', 5)",0.0
"('--OX--X--', 7)",0.0
"('--OX--X--', 8)",0.0
"('--OX--X-O', 1)",-0.604885887
"('--OX--X-O', 4)",-0.8432880192648868
"('--OX--X-O', 5)",0.0
"('--OX--X-O', 7)",-0.731859578283995
"('--OX--XO-', 1)",0.0
"('--OX--XO-', 4)",0.0
"('--OX--XO-', 5)",0.0
"('--OX--XO-', 8)",0.0
"('--OX--XOX', 1)",0.0
"('--OX--XOX', 4)",0.0
